0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,1558603447089000,21009.643880822176,29915.537306317045,10606,4195,0.04195,0.09891923076923075,0.8854646153846155,0.30705,0.68737,0.9995333333333334,0.0,3048.0960999999998,6263,1857.5587761642403,1.97695,2,0.20668502001838399,130.60239,132,10.911188582729952,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,24496300,19691.845743685688,90625.3112960761,10690,4205,0.04205,0.09572692307692308,0.9042730769230769,0.30139,0.69861,1.0,0.0,9527.42454,12746,1870.4471858905283,2.0,2,0.0,131.94308999999998,132,0.24635594554825296,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,17935100,19926.165875877774,98573.30494766889,10538,4204,0.04204,0.09575846153846154,0.9042415384615385,0.30518,0.69482,1.0,0.0,15950.33589,19079,1800.5839265993416,2.0,2,0.0,131.94465,132,0.2433236065412306,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,16852300,19956.021191675376,112065.38393708294,10523,4196,0.04196,0.09538846153846155,0.9046115384615384,0.29376,0.70624,1.0,0.0,22215.16824,25406,1803.0775985618,2.0,2,0.0,131.94895,132,0.2354652787519912,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,505208900,20077.289373088686,72518.59056244043,10464,4196,0.04196,0.09490461538461538,0.9050953846153846,0.30267,0.69733,1.0,0.0,28549.60868,31674,1809.9703844949204,2.0,2,0.0,131.9477,132,0.23601845267056878,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,208187800,19858.017513963838,126483.31004054376,10563,4193,0.04193,0.09522923076923076,0.9047707692307692,0.29386,0.70614,1.0,0.0,34849.24942,38044,1834.248472680198,2.0,2,0.0,131.94927,132,0.23323050207430243,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,64249200,19817.669757759275,93645.09598853868,10568,4188,0.04188,0.09513153846153846,0.9048684615384615,0.30233,0.69767,1.0,0.0,41261.28694,44424,1841.9426327400522,2.0,2,0.0,131.9495,132,0.2328298735053486,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,13555900,20351.599980529594,94785.92840038314,10272,4176,0.04176,0.09480384615384614,0.9051961538461538,0.29861,0.70139,1.0,0.0,47516.11647,50521,1736.9756031979025,2.0,2,0.0,131.95081000000002,132,0.2260759692997775,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,13915100,20175.848759772223,113428.8571770335,10361,4180,0.0418,0.09450076923076925,0.9054992307692308,0.29658,0.70342,1.0,0.0,53587.32417,56701,1767.3862966097804,2.0,2,0.0,131.94782999999998,132,0.23205234561053195,
0.1,1,62,13,30,5,1,2,1,5,8,1,132,3,72,8,12712000,19929.50925219382,73310.16005733397,10484,4186,0.04186,0.09473846153846152,0.9052615384615385,0.30122,0.69878,1.0,0.0,59851.97969,63000,1809.5919729700975,2.0,2,0.0,131.94297,132,0.24794672633456644,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,1558604361264300,19615.44690349544,30118.219956300072,10528,4119,0.04119,0.09378384615384619,0.9048007692307694,0.99966,0.0,0.9801966666666667,0.0,3155.8277199999998,6389,1846.8272003573059,1.99916,2,0.04048820075034058,2.0903,8,1.7614215594229565,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,19684100,19806.474829146213,91048.5,10389,4106,0.04106,0.09313076923076924,0.9068692307692309,1.0,0.0,0.97765,0.0,9523.71218,12673,1810.8265425378656,2.0,2,0.0,2.17782,12,2.2150440283660275,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,20365300,19659.936314363145,95791.9473168341,10332,4081,0.04081,0.09238923076923077,0.9076107692307692,1.0,0.0,0.9736833333333333,0.0,15746.32008,18924,1806.3518142346536,2.0,2,0.0,1.57634,8,1.4874583034155948,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,38967500,19059.341887572853,113126.58041440553,10638,4054,0.04054,0.09234692307692308,0.907653076923077,1.0,0.0,0.96683,0.0,22252.209410000003,25506,1894.5770791174768,2.0,2,0.0,1.98702,10,2.2437449765069113,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,87812100,19330.59305187429,74116.90343137254,10564,4080,0.0408,0.09302615384615386,0.9069738461538461,1.0,0.0,0.9726499999999999,0.0,28777.9661,31990,1886.4713857386432,2.0,2,0.0,1.59187,11,1.7157913343702376,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,68230300,19473.17662886796,122851.51461557357,10406,4071,0.04071,0.09201,0.90799,1.0,0.0,0.9723366666666666,0.0,35120.825130000005,38327,1830.165581304067,2.0,2,0.0,1.76499,9,1.901262817156008,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,68841100,19564.084881394683,94943.59275575135,10497,4086,0.04086,0.09246846153846153,0.9075315384615384,1.0,0.0,0.9741533333333333,0.0,41533.12466,44737,1848.3387753006289,2.0,2,0.0,1.59822,10,1.7645772387742056,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,13409300,19479.959119496856,91244.86426116839,10494,4074,0.04074,0.09228384615384616,0.9077161538461538,1.0,0.0,0.9683533333333333,0.0,47991.43898,51158,1866.088181993766,2.0,2,0.0,1.68562,8,1.7483435633764892,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,12236500,19328.904117422797,117656.72126719057,10492,4072,0.04072,0.09237000000000001,0.9076299999999999,1.0,0.0,0.9708266666666666,0.0,54346.49204,57578,1842.81228643529,2.0,2,0.0,1.56667,9,1.6767990670023645,
0.1,1,62,13,30,5,1,2,1,25,8,1,132,3,72,8,10246400,19646.0869523351,79547.8599852616,10385,4071,0.04071,0.09219846153846153,0.9078015384615384,1.0,0.0,0.9722233333333333,0.0,60713.710759999994,63893,1830.0600687630108,2.0,2,0.0,1.73545,11,1.9749691890001726,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,1558604811852600,10746.190720669329,39221.55180080036,10518,2249,0.02249,0.05165692307692307,0.9479007692307692,0.99976,0.0,0.5358033333333333,0.0,4104.6778,8251,2381.516078057664,1.99942,2,0.03405383385171475,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6350900,10559.363405456255,117710.40579064588,10630,2245,0.02245,0.05100384615384616,0.9489961538461539,1.0,0.0,0.5332,0.0,12410.84051,16637,2410.436459463921,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6482400,10623.341237600378,96396.43658210948,10585,2247,0.02247,0.05104230769230769,0.9489576923076922,1.0,0.0,0.5354866666666667,0.0,20771.89204,24975,2401.771152450754,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6233300,10963.85230799069,74959.25842198581,10312,2256,0.02256,0.0512623076923077,0.9487376923076923,1.0,0.0,0.5373933333333333,0.0,29017.97177,33030,2325.196704855972,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6341800,10738.143304248862,86743.02223210316,10544,2249,0.02249,0.051197692307692305,0.9488023076923078,1.0,0.0,0.5365566666666667,0.0,37183.99578,41326,2398.3759345112303,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6364300,10643.50047402351,132740.9236947791,10548,2241,0.02241,0.050771538461538465,0.9492284615384616,1.0,0.0,0.5343733333333333,0.0,45465.625770000006,49632,2394.2009672167105,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6254500,10764.425149124494,110574.22707034729,10394,2246,0.02246,0.05110461538461538,0.9488953846153846,1.0,0.0,0.5369633333333333,0.0,53764.704099999995,57780,2371.3976697136272,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6933700,10449.949399173864,89268.33199105145,10652,2235,0.02235,0.050598461538461544,0.9494015384615385,1.0,0.0,0.5326433333333334,0.0,61962.964360000005,66198,2410.790143519204,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,8160500,10748.433501763753,69040.45592163847,10489,2246,0.02246,0.05078384615384615,0.9492161538461539,1.0,0.0,0.53571,0.0,70304.85074000001,74441,2354.3229404311032,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,45,8,1,132,3,72,8,6684400,10793.317217657175,107251.87022222222,10466,2250,0.0225,0.051086153846153844,0.9489138461538461,1.0,0.0,0.5389233333333333,0.0,78554.39711,82657,2372.560288100808,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,1558604881647000,7436.975068988486,42788.768834513845,10509,1553,0.01553,0.03581461538461538,0.9628761538461538,0.99951,0.0,0.37074,0.0,4498.0837599999995,8939,2588.9728943935024,1.99888,2,0.046029833803743515,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5024700,7386.519153802173,127765.92843326885,10494,1551,0.01551,0.03498,0.9650199999999999,1.0,0.0,0.36779333333333336,0.0,13386.147149999999,17882,2578.7953550053,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5260400,7381.812428298279,113436.65197666883,10460,1543,0.01543,0.03492230769230769,0.9650776923076922,1.0,0.0,0.3678166666666667,0.0,22330.08726,26799,2575.5734073999406,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5151100,7293.870092053354,98881.0025706941,10646,1556,0.01556,0.03519846153846154,0.9648015384615385,1.0,0.0,0.3724133333333333,0.0,31339.161109999997,35889,2619.028285222152,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5107100,7444.73347364393,84080.97813504824,10453,1555,0.01555,0.03548153846153846,0.9645184615384615,1.0,0.0,0.36991666666666667,0.0,40268.1287,44787,2581.313715582863,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,6550900,7272.436594543744,68973.72962483829,10630,1546,0.01546,0.03493461538461538,0.9650653846153846,1.0,0.0,0.3685766666666666,0.0,49358.27276,53871,2595.762393760724,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5521400,7344.089795918368,76898.81689232754,10535,1551,0.01551,0.03513538461538462,0.9648646153846154,1.0,0.0,0.37067,0.0,58343.55484,62855,2596.0324818600634,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5055400,7420.615967757413,138978.08779857974,10421,1549,0.01549,0.03490153846153846,0.9650984615384615,1.0,0.0,0.36839333333333335,0.0,67338.17198,71727,2544.2587739660667,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,5145400,7321.154302391264,124162.67202572347,10622,1555,0.01555,0.03497923076923077,0.9650207692307693,1.0,0.0,0.3688633333333333,0.0,76269.10014000001,80794,2605.9265645507794,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,65,8,1,132,3,72,8,4965800,7458.300857665992,109556.37240932643,10377,1544,0.01544,0.035186153846153846,0.9648138461538462,1.0,0.0,0.3674733333333333,0.0,85175.7401,89627,2585.048083265089,2.0,2,0.0,0.0,0,0.0,
0.1,1,62,13,30,5,1,2,1,85,8,1,132,3,72,8,1558604936731300,5722.79654676259,44168.15177065767,10425,1186,0.01186,0.027128461538461542,0.9718,0.99969,0.0,0.28424,0.0,4628.7088,9222,2701.3786832028118,1.99899,2,0.04346239639044217,0.0,0,0.0,
